id,Date,number of bedrooms,number of bathrooms,living area,lot area,number of floors,waterfront present,number of views,condition of the house,grade of the house,Area of the house(excluding basement),Area of the basement,Built Year,Renovation Year,Postal Code,Lattitude,Longitude,living_area_renov,lot_area_renov,Number of schools nearby,Distance from the airport,Price,floor,property_type,city
6762821793,42707,3,1.5,1900,43186,1.5,0,0,4,7,1300,600,1971,0,122024,13.10116184,77.65912908,2080,108028,3,65,21463297,7,Flat,Bengaluru
6762820187,42636,4,2.5,2090,7241,1,0,0,4,7,1140,950,2001,0,122033,18.6932649,73.90254854,1510,7402,2,57,12132394,17,Flat,Pune
6762812968,42530,3,2.25,1620,4500,2,0,0,4,8,1620,0,1926,0,122003,28.87821113,77.20983804,1210,4320,1,72,10691530,8,Flat,Delhi
6762812338,42634,4,2.5,2260,13600,1,0,0,4,8,1770,490,1974,0,122057,23.16276593,72.68373912,2630,13995,3,72,12277052,18,Flat,Ahmedabad
6762810434,42547,4,3,3900,9750,1,0,4,5,10,2520,1380,1972,0,122027,19.12419169,72.93812219,3410,9450,3,66,26099784,5,Flat,Mumbai
6762825990,42669,4,2.75,2130,9339,1,0,0,3,7,1330,800,1991,0,122043,17.40960645,78.2484459,2090,7628,2,55,11288081,22,Flat,Hyderabad
6762817955,42564,2,1.75,1460,4800,1,0,0,5,7,850,610,1950,0,122028,17.53603676,78.45455845,2050,5592,2,51,9061865,7,Flat,Hyderabad
6762824149,42630,3,2.5,2420,4725,2,0,0,3,8,2420,0,2014,0,122024,17.48265593,78.22174746,2370,4200,2,71,13977992,0,Flat,Hyderabad
6762812602,42593,4,2.75,2400,12469,1,0,2,4,8,1760,640,1958,0,122029,26.83706127,75.66734873,2400,10400,2,59,11333400,6,Flat,Jaipur
6762820686,42599,2,1,880,6731,1,0,0,4,7,880,0,1950,0,122009,18.47951305,73.83511072,1240,6731,1,76,3884026,1,Flat,Pune
6762821504,42678,3,2,2360,12744,2,0,0,5,7,2360,0,1964,0,122015,19.05142226,72.76259061,1650,8625,1,80,18350741,7,Flat,Mumbai
6762817827,42536,3,2.5,1940,9775,1,0,2,3,8,1440,500,1975,0,122033,19.29364284,72.70437687,2830,9775,2,54,11677761,22,Flat,Mumbai
6762828711,42683,3,1.5,1580,14040,1,0,0,3,7,1050,530,1980,0,122039,28.67864625,76.9081984,2240,12000,3,54,10656237,2,House,Delhi
6762821565,42505,4,2.5,2280,7568,2,0,0,4,7,2280,0,2001,0,122053,28.69190264,77.0165994,2280,5312,1,67,17640565,1,House,Delhi
6762810110,42568,5,3.25,3730,10626,1,0,4,4,10,3730,0,1963,0,122048,13.19102523,77.44132976,4180,19110,2,67,25743771,17,Flat,Bengaluru
6762813361,42494,3,2,2350,5700,1.5,0,0,4,8,1810,540,1939,0,122047,28.40842618,77.17022334,2170,6000,1,77,15234769,2,House,Delhi
6762828026,42538,5,1.75,2150,7171,1,0,0,4,7,1460,690,1970,0,122067,26.81820633,75.61175966,1710,7300,3,79,10295254,1,House,Jaipur
6762830672,42693,2,2.5,1280,1566,2,0,0,3,7,1280,0,2005,0,122042,18.62450823,73.94384157,1460,1845,3,58,7884964,5,Flat,Pune
6762818150,42644,3,2.5,1960,47044,2,0,0,4,8,1960,0,1978,0,122037,13.15194339,80.1312038,2020,29004,1,74,13099875,1,House,Chennai
6762819555,42652,3,1.75,2480,10804,1,0,0,3,8,1800,680,1976,0,122050,28.78810399,76.85512602,2480,10400,1,60,15723549,5,Flat,Delhi
6762817733,42622,2,1,1260,4000,1,0,0,3,7,1000,260,1940,0,122007,18.59791958,73.80232495,1780,4000,1,67,8369249,0,Bungalow,Pune
6762828182,42565,4,2.25,2670,10050,1,0,0,4,8,1420,1250,1962,0,122066,27.09559194,75.8621109,2190,10050,1,78,11527220,2,Flat,Jaipur
6762827111,42589,2,1.5,1150,3927,2,0,0,3,7,1150,0,1982,0,122033,13.03139435,80.206386,1400,3425,2,54,6070175,1,House,Chennai
6762810709,42595,5,3.75,4960,13990,2,0,2,3,11,3760,1200,2001,0,122027,26.98329727,80.99226353,5200,18116,1,58,22346783,18,Flat,Lucknow
6762813025,42593,3,2.25,1860,1386,3,0,0,3,9,1860,0,2014,0,122047,23.11003204,72.47459755,1680,3080,3,72,9280264,15,Flat,Ahmedabad
6762826733,42687,3,1.5,1140,3292,2,0,0,3,7,1140,0,1988,0,122011,26.73868669,81.04478599,1150,3592,2,72,3800117,9,Flat,Lucknow
6762829818,42587,4,1.5,1760,6150,1.5,0,0,3,7,1760,0,1951,0,122067,27.07182802,81.0078449,1760,8276,3,65,8380947,14,Flat,Lucknow
6762815182,42540,3,3.25,1530,1565,2,0,0,3,8,1280,250,2005,0,122044,22.54488644,88.44228549,1530,1381,1,80,6267608,4,Flat,Kolkata
6762826476,42545,4,2,1780,5336,1.5,0,0,5,6,930,850,1918,0,122063,13.05186262,80.3510868,1910,10304,1,66,10269863,4,Flat,Chennai
6762821688,42706,3,2.25,1830,6460,1,0,0,3,8,1400,430,1976,0,122021,28.76966342,76.85145012,1830,17250,3,58,11430466,14,Flat,Delhi
6762810164,42494,7,8,13540,307752,3,0,4,3,12,9410,4130,1999,0,122045,27.01218597,81.01104964,4850,217800,1,55,100825428,1,House,Lucknow
6762829980,42628,3,1,1190,9083,1,0,0,3,7,1190,0,1955,0,122043,26.77057864,81.02053944,1190,9450,3,75,6459471,17,Flat,Lucknow
6762820839,42628,3,1.75,1830,5488,1,0,2,4,7,1010,820,1939,0,122006,13.109838,77.67909332,1200,5488,3,78,8984969,10,Flat,Bengaluru
6762820815,42588,4,1.75,1520,5250,1,0,0,3,6,1520,0,1949,0,122032,17.29982712,78.38331227,1530,5250,1,56,5743170,8,Flat,Hyderabad
6762827515,42677,7,1,2350,8636,1,0,0,3,7,1550,800,1962,0,122051,19.186886,73.02753421,1500,7366,1,74,13770715,1,House,Mumbai
6762818381,42616,4,2.25,2330,19436,2,0,0,3,8,2330,0,1987,0,122017,22.46689559,88.20561555,1910,10055,1,76,15265269,18,Flat,Kolkata
6762829390,42680,3,1.75,1330,9831,1,0,0,3,7,1330,0,1987,0,122039,17.30942429,78.20541374,1330,7500,1,64,9006924,0,House,Hyderabad
6762813268,42592,4,2.5,2490,5647,2,0,0,3,8,2490,0,2014,0,122005,18.81597708,72.86130894,2970,5450,2,59,16712243,13,Flat,Mumbai
6762825144,42537,3,2.5,1680,2229,2,0,0,3,7,1680,0,2007,0,122014,27.04826367,81.00923849,1230,9300,1,72,6548797,1,House,Lucknow
6762827520,42543,2,2,1610,17600,2,0,0,3,6,1610,0,1930,1983,122063,28.71285148,77.15228004,1310,12950,3,75,13572914,5,Flat,Delhi
6762829058,42727,3,1.5,1110,10296,1,0,0,5,7,1110,0,1964,0,122035,26.8428809,80.93556378,1330,10296,3,79,4251915,10,Flat,Lucknow
6762815014,42719,2,1.75,1180,900,2,0,0,3,10,780,400,2014,0,122013,18.54999664,73.7233076,1380,3610,1,77,5539798,18,Flat,Pune
6762820820,42595,3,1.75,1810,12600,1,0,0,3,7,1400,410,1977,0,122033,23.08342652,72.45126049,1934,12600,2,61,8727838,18,Flat,Ahmedabad
6762815759,42540,3,2.5,2440,4800,2,0,0,3,10,2440,0,2014,0,122034,26.9403608,80.822138,1180,5480,2,76,7665196,0,House,Lucknow
6762818288,42669,3,2.5,1365,1090,3,0,0,3,7,1315,50,2003,0,122006,26.7081629,81.08021391,1360,1124,1,74,4432739,25,Flat,Lucknow
6762817212,42638,4,2.5,2330,7936,2,0,0,3,9,2330,0,1987,0,122019,26.82045521,80.87172847,2460,8137,1,55,8732986,10,Flat,Lucknow
6762819375,42658,4,1.75,2040,3570,1,0,0,4,7,1020,1020,1917,0,122054,22.40058624,88.23800705,1790,4206,3,62,10247481,0,House,Kolkata
6762810519,42496,5,4.5,4270,8076,2,0,0,3,11,3400,870,2007,0,122010,26.81721126,80.91848713,4100,10631,2,72,17143062,12,Flat,Lucknow
6762814470,42533,4,2.75,3650,48351,1.5,0,0,4,8,3650,0,1978,0,122037,13.13185653,77.56052861,2820,53143,2,56,31799452,5,Flat,Bengaluru
6762810451,42548,3,4.25,2820,7200,2,0,0,4,10,2460,360,1930,0,122047,23.15035052,72.65317188,3300,7522,1,54,11586386,2,House,Ahmedabad
6762824499,42637,4,2.25,3220,7700,2,0,0,4,8,3220,0,1976,0,122018,22.47812393,88.48338944,2570,7700,3,71,13723586,0,House,Kolkata
6762812522,42631,3,1.75,2520,4534,1,0,0,5,9,1460,1060,1954,0,122032,22.34627606,88.24861193,1870,5023,2,76,10089533,0,House,Kolkata
6762810221,42607,3,2.75,3050,9050,1,0,4,3,9,2330,720,1968,0,122057,18.47708332,73.78870749,4110,20336,1,53,19967273,1,House,Pune
6762811879,42719,2,1.5,1800,4500,1,0,2,3,7,1000,800,1942,0,122061,17.50671296,78.35636681,2270,3840,3,72,9812691,1,House,Hyderabad
6762820304,42679,5,2.25,3020,10010,1,0,0,3,7,1510,1510,1959,0,122012,13.02774823,77.4323019,1760,10878,2,78,22206420,25,Flat,Bengaluru
6762828724,42616,4,2.25,2300,7524,2,0,0,4,8,2300,0,1978,0,122018,26.70638183,80.92359939,2270,8025,3,73,12099214,25,Flat,Lucknow
6762827872,42505,2,1,830,6017,1,0,0,4,6,830,0,1954,0,122038,19.23815924,72.82727989,1340,6040,2,63,6134334,14,Flat,Mumbai
6762812167,42573,4,2.75,3080,7242,2,0,0,3,9,3080,0,2014,0,122010,28.58702749,77.00538929,3010,7205,2,59,21204700,4,Flat,Delhi
6762818442,42600,3,1.75,1520,8835,1,0,0,4,7,1520,0,1957,0,122029,12.93025387,80.34794852,1760,8580,1,71,9464641,21,Flat,Chennai
6762830642,42600,3,1.75,1320,12528,1,0,0,4,7,1320,0,1970,0,122035,28.70434091,76.89810686,1340,11039,3,79,12306022,2,House,Delhi
6762825561,42530,3,1.75,2430,9133,1,0,0,4,7,1410,1020,1978,0,122015,13.07572725,80.30523742,1980,9592,1,78,15400773,0,House,Chennai
6762827526,42560,3,2.25,1720,7885,2,0,0,3,8,1720,0,1983,0,122018,23.10044998,72.65203061,2340,7885,3,55,10088709,1,House,Ahmedabad
6762820616,42538,3,1.75,1180,14292,1,0,0,3,7,1180,0,1981,0,122025,18.6119995,73.94805732,1480,14400,3,56,11320387,0,Bungalow,Pune
6762827562,42651,3,1,1480,32700,1,0,0,4,6,1380,100,1942,0,122056,28.55990463,76.81551595,1500,22600,3,76,15024517,20,Flat,Delhi
6762813204,42601,3,1.5,1290,8175,1,0,0,4,7,820,470,1952,0,122048,19.27248465,72.81230918,2130,8577,3,77,10553648,3,Flat,Mumbai
6762821799,42516,2,1,920,3780,1,0,0,3,6,920,0,1910,0,122028,12.84223568,77.55365417,1570,2640,3,78,6106504,2,House,Bengaluru
6762829417,42659,3,1.75,1820,8740,1,0,0,4,8,1820,0,1987,0,122018,17.44384366,78.53153195,2210,8320,2,66,11657885,18,Flat,Hyderabad
6762819657,42665,3,2.5,1650,4218,2,0,0,3,8,1650,0,2000,0,122020,26.91870084,80.85214868,1650,4559,1,59,6590104,1,Flat,Lucknow
6762817363,42698,3,3.25,1530,1786,2,0,0,3,8,1200,330,2007,0,122007,12.9582184,80.36079972,1390,2900,2,73,7388065,2,House,Chennai
6762831298,42543,3,1,1200,13100,1,0,0,3,6,1200,0,1943,0,122056,23.01370857,72.68226953,1960,11285,3,77,7361556,5,Flat,Ahmedabad
6762825127,42694,3,2.5,1930,4000,2,0,0,3,8,1930,0,2014,0,122039,12.95954629,80.19620771,2050,4000,3,61,11886194,2,House,Chennai
6762825345,42626,4,1.75,1900,7313,1,0,0,3,7,1900,0,1973,0,122033,23.00928482,72.61456718,1420,7384,2,63,8506441,3,Flat,Ahmedabad
6762822379,42662,4,1.75,2200,8545,1,0,0,4,7,1100,1100,1918,1982,122038,18.59178175,73.78412234,1940,9315,3,67,12401366,0,Bungalow,Pune
6762825816,42708,4,2.5,2980,5674,2,0,0,3,8,2980,0,2003,0,122018,13.19980652,80.2772398,2610,5495,2,69,18347772,0,Bungalow,Chennai
6762822086,42615,2,1,930,5368,1,0,0,4,7,930,0,1953,0,122006,18.86791884,72.7436382,1770,6000,3,58,7120523,0,House,Mumbai
6762810020,42655,6,8,12050,27600,2.5,0,3,4,13,8570,3480,1910,1987,122013,23.15521944,72.63909013,3940,8800,1,50,49403403,15,Flat,Ahmedabad
6762824269,42608,4,2.5,2800,6820,2,0,0,4,7,2800,0,1997,0,122035,18.47125317,73.82142149,2060,6820,3,57,20714960,2,House,Pune
6762822170,42567,4,2.5,2550,7200,2,0,2,3,7,2550,0,2003,0,122053,26.92255626,75.66625563,2560,5715,1,65,12361809,2,House,Jaipur
6762826714,42642,2,1,860,12160,1,0,0,4,6,860,0,1921,0,122034,22.47843571,88.23774391,1010,7611,2,67,5065091,13,Flat,Kolkata
6762813221,42572,4,1,3390,4500,1.5,0,0,3,8,2190,1200,1924,2014,122054,22.4837521,88.20681893,2030,4872,2,64,15003624,25,Flat,Kolkata
6762816773,42694,2,1.75,1930,11200,1,0,2,3,8,1430,500,1951,0,122050,26.86028016,80.86557235,2840,12408,1,50,5907464,1,Flat,Lucknow
6762811354,42606,4,4,4320,8709,2,0,0,3,11,3190,1130,2006,0,122012,22.91463557,72.68438968,4010,8321,2,73,20010650,1,Bungalow,Ahmedabad
6762811519,42600,3,2,2250,8000,1,0,2,4,9,2250,0,1955,0,122050,22.63857279,88.31638335,2880,10960,1,80,12867388,17,Flat,Kolkata
6762816801,42567,3,1.75,2100,6874,1,0,0,3,7,1300,800,1943,0,122006,26.88158931,75.6306368,2220,5912,2,78,10708069,2,Bungalow,Jaipur
6762817947,42528,4,2.5,1780,4169,2,0,0,3,8,1780,0,1994,0,122011,23.0281308,72.44097185,1830,4164,1,80,6992565,13,Flat,Ahmedabad
6762821215,42525,3,1,1050,7500,1,0,0,3,6,1050,0,1900,0,122016,22.99508166,72.60542009,1380,7500,3,67,5604311,2,House,Ahmedabad
6762820417,42508,2,1,1060,7193,1,0,0,3,7,1060,0,1926,0,122038,26.85017199,81.03452908,1980,7560,3,54,6053376,0,House,Lucknow
6762814297,42599,6,2,2570,4240,1.5,0,0,4,7,1970,600,1911,0,122006,27.01985473,75.64155734,2030,4240,2,58,10613452,2,House,Jaipur
6762824160,42501,2,2.5,980,895,2,0,0,3,8,670,310,2009,0,122009,19.25488354,73.08842582,980,899,3,53,6822047,18,Flat,Mumbai
6762826498,42636,4,2,2020,7767,1,0,0,3,8,2020,0,1995,0,122040,22.6841537,88.27139461,1940,8239,2,74,11071774,1,House,Kolkata
6762828821,42601,3,1.75,1580,7344,1,0,0,5,7,1580,0,1911,0,122064,22.97757344,72.50171879,1580,6207,1,72,5590667,11,Flat,Ahmedabad
6762814797,42512,4,2.5,2560,36601,2,0,0,4,9,2560,0,1987,0,122020,12.82514211,77.58968786,2790,36601,3,51,21886060,2,Bungalow,Bengaluru
6762821329,42522,2,2,1410,12282,1.5,0,0,5,8,1410,0,1909,1988,122036,17.56649437,78.51217402,1410,8931,3,78,11031769,0,House,Hyderabad
6762818752,42665,3,2.5,1440,4394,1,0,0,5,8,1440,0,1987,0,122011,19.18150955,73.08878076,1900,5893,3,65,10740626,4,Flat,Mumbai
6762826056,42671,3,1,1490,57381,1.5,0,0,4,5,1490,0,1932,0,122023,28.77504092,77.10642824,1580,101529,2,51,13562457,15,Flat,Delhi
6762823755,42574,5,2.75,3000,25175,1,0,0,4,7,1500,1500,1961,0,122012,18.66524645,73.84942034,2170,40523,2,76,17459560,2,House,Pune
6762827874,42565,2,1.75,1440,11210,1,0,0,4,6,1130,310,1935,0,122052,28.75217341,76.98742318,1250,9381,2,57,9692753,0,House,Delhi
6762831162,42571,2,1,740,6460,1,0,0,3,6,740,0,1953,0,122052,18.68491477,73.85072938,1170,6975,2,66,6218618,1,Bungalow,Pune
6762822176,42533,4,2.5,2690,7947,2,0,0,3,8,2690,0,1993,0,122046,17.51586791,78.30218754,2160,8328,1,55,14599340,2,House,Hyderabad
6762820254,42714,3,1.75,1680,9460,1,0,0,4,7,1680,0,1959,0,122027,22.37950457,88.20404297,1690,9448,1,50,8834551,14,Flat,Kolkata
6762827791,42644,3,1.75,1100,1307,2,0,0,3,7,780,320,2008,0,122034,22.99693441,72.55616922,1170,4800,3,62,3887482,20,Flat,Ahmedabad
6762826715,42643,3,1.75,1490,9120,1,0,0,5,7,1490,0,1959,0,122015,19.06137416,72.83022875,1340,8040,3,68,12286987,1,House,Mumbai
6762822418,42561,4,1.75,1430,10500,1,0,0,4,7,1130,300,1960,0,122030,28.83786295,77.35057727,2070,8640,3,78,7049475,12,Flat,Delhi
6762820304,42679,5,2.25,3020,10010,1,0,0,3,7,1510,1510,1959,0,122012,17.21129968,78.3096801,1760,10878,2,78,16279504,0,Bungalow,Hyderabad
6762825761,42537,3,2.5,3040,4548,2,0,0,3,7,3040,0,2003,0,122023,13.18176273,80.2713035,2760,6926,1,67,13587176,1,House,Chennai
6762830224,42573,4,2,1200,8470,1,0,0,4,7,1200,0,1961,0,122018,26.8878541,75.70028028,1110,8400,3,58,3858396,4,Flat,Jaipur
6762821349,42670,5,2,2610,5009,1,0,0,3,7,1710,900,1988,0,122007,12.89756,77.59414419,1600,5040,3,67,15331920,18,Flat,Bengaluru
6762813616,42572,3,2.25,3270,168000,2,0,0,4,10,3270,0,1982,0,122053,27.07049541,75.8350323,3220,7963,2,52,34480249,2,Flat,Jaipur
6762814549,42552,3,1.5,1760,4000,2,0,0,3,8,1760,0,1922,0,122013,22.60754938,88.35895852,1760,4000,2,64,9727964,24,Flat,Kolkata
6762829882,42503,4,2,1630,9010,1,0,0,4,7,1050,580,1975,0,122023,12.90232548,77.43000676,1670,7820,3,70,11520381,3,Flat,Bengaluru
6762821369,42623,2,1,1340,8100,1,0,0,4,7,1340,0,1953,0,122050,17.53990261,78.2364966,1700,8100,3,76,10220627,1,Bungalow,Hyderabad
6762814174,42727,4,2.5,2970,5722,2,0,0,3,9,2970,0,2005,0,122019,27.05158652,80.87482655,3940,4848,2,54,17847539,0,Bungalow,Lucknow
6762826176,42670,3,2.5,1940,8347,2,0,0,3,8,1940,0,1990,0,122035,28.40069745,77.10721126,1940,7131,2,75,9585919,25,Flat,Delhi
6762818244,42508,3,3.5,2320,3174,2,0,0,3,9,2060,260,1997,0,122010,23.09144654,72.61913744,2320,3187,1,66,8188655,25,Flat,Ahmedabad
6762821855,42551,3,1.5,1300,19163,1,0,0,3,7,1300,0,1964,0,122005,27.02036063,75.78421732,1590,9744,1,68,7134449,16,Flat,Jaipur
6762824252,42529,3,2.5,1800,2700,2,0,0,3,8,1800,0,2011,0,122064,18.54061343,73.79243579,1580,2036,2,54,7871913,0,House,Pune
6762810101,42711,6,4.75,5540,7200,2.5,0,2,4,11,3950,1590,1909,0,122003,28.59378243,76.81862309,2930,7200,2,80,35044004,3,Flat,Delhi
6762817185,42508,4,2.25,2110,10698,2,0,0,4,8,2110,0,1979,0,122012,17.28539771,78.53306084,2220,8252,1,66,10995305,2,Flat,Hyderabad
6762830417,42517,2,1,1320,8865,1,0,0,4,6,1320,0,1943,0,122056,13.18302178,80.31382492,1190,6490,1,73,7721233,0,House,Chennai
6762822833,42585,3,2,1860,12944,1,0,0,3,9,1860,0,2002,0,122046,19.10080064,72.89056836,2500,29279,3,53,17940949,1,Flat,Mumbai
6762817819,42519,4,2.5,2720,4738,2,0,0,3,8,2720,0,2012,0,122008,22.3397585,88.49630978,2590,5740,3,53,17186016,2,Bungalow,Kolkata
6762813077,42631,4,3.25,3520,5250,2,0,0,3,9,3520,0,2012,0,122045,26.77514981,75.83309884,3220,5781,3,67,13408426,7,Flat,Jaipur
6762823401,42641,4,2.5,2090,5040,2,0,0,3,9,2090,0,2014,0,122042,27.00315644,81.03019635,1430,12000,1,71,7105272,2,House,Lucknow
6762811230,42684,5,3.25,4010,12110,2,0,0,3,11,4010,0,2003,0,122015,28.4427756,77.14837075,4010,12334,3,80,27322422,14,Flat,Delhi
6762827655,42636,3,2,1850,9550,1,0,0,3,8,1850,0,1988,0,122039,22.44502145,88.49913555,2250,9550,1,70,9698864,21,Flat,Kolkata
6762815685,42721,5,1,3020,4800,2,0,0,3,7,3020,0,1901,0,122044,13.16589788,77.5196923,1350,1307,1,55,16425034,18,Flat,Bengaluru
6762815912,42669,4,2.5,1900,9775,1,0,0,5,7,1900,0,1967,0,122010,18.91602058,72.87796785,1990,10500,3,50,13889661,0,Bungalow,Mumbai
6762811818,42627,4,3,2720,11740,1,0,0,5,9,2720,0,1957,0,122057,19.25453107,72.7510896,2640,11740,3,53,21297432,14,Flat,Mumbai
6762824657,42599,4,1.75,2160,8000,1,0,0,4,9,1660,500,1976,0,122018,23.11856917,72.42066215,2350,8200,1,58,11892692,19,Flat,Ahmedabad
6762820718,42491,3,2.5,2430,88426,1,0,0,4,7,1570,860,1985,0,122025,18.94805971,73.03462613,1560,56827,3,78,34287810,16,Flat,Mumbai
6762816582,42720,3,2.5,2400,99752,1,0,0,3,9,2400,0,1996,0,122046,18.44700142,73.8328239,2800,98010,1,50,27066433,2,Flat,Pune
6762821554,42727,5,1.75,1960,7875,1,0,0,4,7,1960,0,1968,0,122033,17.32060907,78.37298177,1800,7764,2,68,10196044,0,House,Hyderabad
6762828192,42579,3,2.5,2217,8019,2,0,0,3,7,2217,0,2009,0,122039,23.03011366,72.41037817,1470,8037,2,71,15217990,1,Bungalow,Ahmedabad
6762816294,42544,4,3.25,4690,14930,2,0,2,3,10,3680,1010,1995,0,122014,26.85914007,80.82625207,2910,13320,3,77,21598223,15,Flat,Lucknow
6762819930,42510,4,2,1790,2250,1,0,2,4,7,840,950,1909,0,122028,18.62961281,73.72666304,1440,1545,1,56,10918338,17,Flat,Pune
6762812031,42540,4,3.5,2970,14486,2,0,0,3,9,2340,630,1997,0,122057,22.36063352,88.27338843,3680,14486,2,63,18912802,22,Flat,Kolkata
6762826402,42615,3,2.25,1410,8909,2,0,2,3,7,1410,0,1988,0,122043,28.82041006,76.87065005,2050,8909,2,76,10098017,11,Flat,Delhi
6762831526,42680,2,1,760,5240,1,0,0,3,6,760,0,1949,0,122066,18.68529013,73.92241494,980,5080,3,56,5889602,0,House,Pune
6762815150,42517,4,2.5,2990,5669,2,0,0,3,8,2990,0,2003,0,122019,17.20061241,78.36893529,3110,5058,1,64,15560685,20,Flat,Hyderabad
6762816918,42496,4,2,1650,5000,1,0,0,3,7,1650,0,1955,0,122007,27.07947783,75.71119439,1690,2276,3,53,7172343,13,Flat,Jaipur
6762813082,42734,3,3.25,2260,3727,2,0,0,3,8,1880,380,2003,0,122003,18.41345637,73.73941107,1600,4800,1,60,14928577,1,Bungalow,Pune
6762814811,42571,3,3.25,1720,1330,2,0,0,3,8,1030,690,2004,0,122047,23.1817904,72.42713944,1720,1520,2,77,7695111,0,Flat,Ahmedabad
6762813070,42552,4,2.5,2890,7798,2,0,0,3,9,2890,0,2005,0,122027,26.72895514,80.92721504,3300,30950,1,75,13318432,11,Flat,Lucknow
6762822877,42671,2,1,1140,101529,1.5,0,0,3,6,1140,0,1932,0,122023,26.79544357,81.07468352,1580,101529,1,78,12344785,24,Flat,Lucknow
6762812781,42579,4,2.5,2920,252648,2,0,0,3,10,2920,0,2002,0,122012,22.52702209,88.27663606,2180,71874,3,80,49372390,1,House,Kolkata
6762818039,42662,7,2.25,2620,6890,2,0,0,4,7,2620,0,1961,0,122030,28.41186195,77.33281263,2070,7910,3,52,18425984,19,Flat,Delhi
6762812712,42536,4,1.5,1890,6938,1.5,0,0,3,8,1890,0,1919,0,122009,23.07577238,72.66135119,1700,6250,3,50,9308694,0,House,Ahmedabad
6762831252,42634,3,1,1480,5670,1,0,0,3,6,780,700,1944,0,122034,17.42354847,78.37347124,760,5040,3,55,6651875,16,Flat,Hyderabad
6762822070,42568,3,1.75,1060,38644,1,0,0,3,7,1060,0,1983,0,122037,28.49339095,77.11274984,1310,11416,1,57,12513143,5,Flat,Delhi
6762830289,42690,3,1.5,1600,10548,1,0,0,4,7,1600,0,1962,0,122039,22.39131226,88.45042352,2880,13609,3,51,8811629,1,House,Kolkata
6762831350,42679,2,1,830,4500,1,0,0,3,6,830,0,1920,0,122051,26.87692811,75.88348474,1092,5350,3,65,3901908,11,Flat,Jaipur
6762822561,42711,4,2.5,2720,7043,2,0,0,3,9,2720,0,2003,0,122023,12.99657454,77.60004893,2640,6958,3,67,16258915,7,Flat,Bengaluru
6762827381,42643,3,2.5,1460,7936,2,0,0,3,7,1460,0,1995,0,122024,28.47720957,77.28866496,1830,7936,2,51,13577530,2,Bungalow,Delhi
6762811517,42672,3,2.5,2710,23292,1,0,4,3,9,2080,630,1956,0,122050,18.46090134,73.70524128,2430,20000,3,70,14330342,18,Flat,Pune
6762813494,42621,4,2.5,2990,5280,2,0,0,3,9,2210,780,2003,0,122012,13.14799686,77.57207419,2990,6299,2,72,20228063,2,House,Bengaluru
6762818944,42592,6,2.75,2890,7500,1,0,0,4,8,1830,1060,1976,0,122033,19.28589371,73.07245413,1880,7500,1,54,26511147,21,Flat,Mumbai
6762816202,42615,3,2.5,2010,3667,2,0,0,3,9,2010,0,2008,0,122012,26.8892871,75.72081114,2350,3600,2,61,8294648,7,Flat,Jaipur
6762829125,42552,2,1,1310,7128,1,0,0,4,7,940,370,1980,0,122067,23.12248243,72.43626264,1400,7161,3,64,7621846,2,House,Ahmedabad
6762813530,42574,4,2.5,3000,5639,2,0,0,3,8,3000,0,2008,0,122005,27.0689828,80.93335807,3000,4587,2,51,9584057,1,Flat,Lucknow
6762827641,42592,3,2,2860,24046,1,0,0,3,9,1700,1160,1985,0,122055,13.10542261,80.32897481,1460,13648,2,78,15869175,12,Flat,Chennai
6762810193,42712,3,2.25,3360,7108,2,0,0,3,10,2770,590,1905,2004,122047,26.74719752,75.82315949,3450,8558,1,76,14908707,18,Flat,Jaipur
6762825995,42503,3,2.5,2220,6049,2,0,0,4,8,2220,0,1990,0,122067,12.9721662,77.4902193,1980,7226,1,57,16388928,1,House,Bengaluru
6762815477,42565,4,2.5,2500,7417,2,0,0,3,9,2500,0,1991,0,122019,18.40302999,73.84213006,2770,8188,1,66,14879134,7,Flat,Pune
6762817578,42518,5,2,2450,9488,1,0,0,4,7,1240,1210,1900,1955,122038,18.46057112,73.97286574,1310,5693,2,62,13918380,17,Flat,Pune
6762811007,42555,4,2.5,2700,4275,2,0,0,3,9,2700,0,2004,0,122006,22.51253122,88.40391142,1810,4500,3,77,16062279,11,Flat,Kolkata
6762820967,42677,6,4,2280,5275,1,0,0,3,7,1270,1010,1998,0,122059,23.14853594,72.42045451,1760,6642,3,72,9565594,1,Bungalow,Ahmedabad
6762827313,42525,4,2.5,1910,5000,2,0,0,3,7,1910,0,2005,0,122024,13.15172065,77.67882916,2020,5000,3,62,9336730,5,Flat,Bengaluru
6762830177,42726,3,1,1010,7633,1,0,0,4,6,1010,0,1961,0,122043,26.99470977,81.02936998,1190,8386,3,61,4747046,10,Flat,Lucknow
6762826845,42691,3,2,1790,7259,1,0,0,3,7,1390,400,1980,0,122046,26.72568343,81.03490751,1790,7700,2,78,5123795,7,Flat,Lucknow
6762815361,42656,3,3.25,1720,936,2,0,0,3,8,1030,690,2004,0,122047,18.94011329,73.05936275,1720,1527,1,65,9229695,14,Flat,Mumbai
6762817423,42558,3,2.25,1820,9670,2,0,0,3,8,1820,0,1984,0,122005,22.67457787,88.46298583,2160,11424,1,76,11169325,25,Flat,Kolkata
6762828796,42516,3,2,1630,8018,1,0,0,3,7,1630,0,2003,0,122039,19.11881436,72.80685775,1610,8397,2,80,15012860,2,House,Mumbai
